KOATUU_2020,KATOTTG_2023,category,region_name
5625480903,UA56080030080053802,village,Rivnenska
4421681302,UA44120090060033118,village,Luhanska
0524885002,UA05120030060071500,village,Vinnytska
1422782301,UA14160110210026142,village,Donetska
5922987301,UA59080110810020899,village,Sumska
3224483601,UA32020190200014964,village,Kyivska
5324084024,UA53080330220030083,village,Poltavska
5323810104,UA53040090170034936,village,Poltavska
4825484090,UA48080130070051282,village,Mykolaivska
7120355404,UA71020070030050799,village,Cherkaska
6824781303,UA68040450380083806,village,Khmelnytska
2323955424,UA23060090210054392,village,Zaporizka
6820681001,UA68040050040019479,village,Khmelnytska
0723683403,UA07040050140048062,village,Volynska
6125281713,UA61040110130028039,village,Ternopilska
5122783901,UA51100350040059381,village,Odeska
7121582002,UA71040030050099392,settlement,Cherkaska
5925087202,UA59040130280073454,village,Sumska
3224987203,UA32140150080034052,village,Kyivska
1820681805,UA18080110020071968,village,Zhytomyrska
0722182601,UA07060190090095212,village,Volynska
6110190001,UA61040490020032402,village,Ternopilska
7124986501,UA71080290080065837,village,Cherkaska
5120482101,UA51060150050010818,village,Odeska
6123080201,UA61040170020035032,village,Ternopilska
5322480406,UA53020070090030316,village,Poltavska
7122887603,UA71020190180030396,village,Cherkaska
6510790803,UA65060170050021420,village,Khersonska
6321688701,UA63140010590014853,village,Kharkivska
2122488001,UA21120210110019969,village,Zakarpatska
7421410106,UA74100050080015853,village,Chernihivska
5924410102,UA59100130330063307,settlement,Sumska
5621888702,UA56080050020059792,village,Rivnenska
4625381602,UA46100130030084842,village,Lvivska
4825487602,UA48080150020016895,village,Mykolaivska
6522684504,UA65060070200027875,village,Khersonska
6121680404,UA61060090060079059,village,Ternopilska
6825888402,UA68040530200042982,village,Khmelnytska
1221882001,UA12060050010094800,village,Dnipropetrovska
4625586201,UA46080030240013098,village,Lvivska
7422080204,UA74100190160048881,village,Chernihivska
4423183402,UA44160030050065830,village,Luhanska
2325283606,UA23100270210015215,village,Zaporizka
2625880101,UA26040190020025382,village,Ivano-Frankivska
7122886001,UA71020050060045273,village,Cherkaska
4621510507,UA46100270080074788,village,Lvivska
5323680405,UA53040050220059557,village,Poltavska
6322655165,UA63020050600015556,village,Kharkivska
5621888701,UA56080050090074702,village,Rivnenska
6123882001,UA61020090050092020,village,Ternopilska
7124088201,UA71020290270017708,village,Cherkaska
1822855116,UA18060110210068500,village,Zhytomyrska
3521783501,UA35060050160016250,village,Kirovohradska
6320286204,UA63040150160029876,settlement,Kharkivska
4825481801,UA48080130050037593,village,Mykolaivska
4424883502,UA44160010020044894,village,Luhanska
0725582607,UA07060430280060505,village,Volynska
4821785007,UA48040050440069965,village,Mykolaivska
5623880509,UA56040010090014325,village,Rivnenska
6124687113,UA61040450200017301,village,Ternopilska
4625182301,UA46080050110050247,village,Lvivska
7122081113,UA71080070220042807,village,Cherkaska
5324588007,UA53020230190094386,village,Poltavska
2325555135,UA23020150320097705,village,Zaporizka
5320687602,UA53020010040093727,village,Poltavska
6324583001,UA63100010050091706,village,Kharkivska
1424256503,UA14120230030071094,village,Donetska
3221888301,UA32100030310085238,village,Kyivska
7423681204,UA74060030040054094,village,Chernihivska
2324883904,UA23020130110011387,village,Zaporizka
4625887611,UA46140110430033735,village,Lvivska
4624888202,UA46120010220038748,village,Lvivska
3222483602,UA32140030030053942,village,Kyivska
6322283501,UA63060010300079887,village,Kharkivska
1824410134,UA18060190340096645,village,Zhytomyrska
6321480505,UA63080010300029574,village,Kharkivska
5621687005,UA56040050030031489,village,Rivnenska
5920355502,UA59040170050037309,village,Sumska
4822380802,UA48080050140040825,village,Mykolaivska
7420886003,UA74040310030092123,village,Chernihivska
6823984002,UA68060110100075897,village,Khmelnytska
5325755120,UA53060330190061484,village,Poltavska
5623880511,UA56040010110080025,village,Rivnenska
0725082202,UA07060110100063559,village,Volynska
2123284502,UA21100210040099029,village,Zakarpatska
0525083901,UA05040270120027240,village,Vinnytska
5324086201,UA53080470030056958,village,Poltavska
5924184901,UA59060150250042819,settlement,Sumska
6125087101,UA61040290160024973,village,Ternopilska
6323383005,UA63060070250087576,village,Kharkivska
4820382609,UA48080010060084969,village,Mykolaivska
7323582009,UA73020110090057289,village,Chernivetska
7121588601,UA71040050080071972,village,Cherkaska
2322189005,UA23060330010051301,village,Zaporizka
6525483002,UA65060190030096157,village,Khersonska
7323585502,UA73020170030077048,village,Chernivetska
0724280404,UA07060010040027720,village,Volynska
0522282602,UA05020290060050844,village,Vinnytska
7424985301,UA74020070210058084,village,Chernihivska
0520210103,UA05060010620047737,village,Vinnytska
2624881305,UA26060150070096633,village,Ivano-Frankivska
6822489503,UA68020270070075824,village,Khmelnytska
6524784002,UA65080150230024832,settlement,Khersonska
4622710203,UA46060250160034318,village,Lvivska
4422582201,UA44140050070022519,village,Luhanska
0723155136,UA07040030400043212,village,Volynska
2320355406,UA23080030040055035,village,Zaporizka
4623655513,UA46060450130023173,village,Lvivska
0720582201,UA07020150090081157,village,Volynska
3222786405,UA32140010100035332,village,Kyivska
4820380401,UA48080030010012495,village,Mykolaivska
2324880203,UA23020130090061599,village,Zaporizka
3224985701,UA32140130130065013,village,Kyivska
4821785001,UA48040050370092846,village,Mykolaivska
4621510502,UA46100270030054843,village,Lvivska
6125083614,UA61040190140017058,village,Ternopilska
3224685001,UA32020210180078100,village,Kyivska
1423955501,UA14140030030011459,village,Donetska
2320985305,UA23040030060066228,village,Zaporizka
5321681202,UA53080110150025748,settlement,Poltavska
4824510106,UA48020150020010669,village,Mykolaivska
6123484406,UA61020110070036908,village,Ternopilska
7422083306,UA74100170100042567,village,Chernihivska
4821755121,UA48040050360053008,village,Mykolaivska
4624285202,UA46080090120067039,village,Lvivska
3221082501,UA32080070080043892,village,Kyivska
5321387201,UA53080350300032139,village,Poltavska
5625810112,UA56040290180061724,village,Rivnenska
6122083701,UA61060170150055720,village,Ternopilska
2621683101,UA26080030170061810,village,Ivano-Frankivska
1225255101,UA12060270280022488,village,Dnipropetrovska
1824287326,UA18060210350064236,village,Zhytomyrska
4624882401,UA46120010120053130,village,Lvivska
6820684005,UA68040050140049600,village,Khmelnytska
1225685003,UA12020110030040301,village,Dnipropetrovska
6820910107,UA68040090100090175,village,Khmelnytska
6322886505,UA63040090070038733,village,Kharkivska
0721883103,UA07080110120015338,village,Volynska
4824280702,UA48060290060037808,village,Mykolaivska
4424084002,UA44100110030091339,village,Luhanska
6320683504,UA63100030290050308,village,Kharkivska
4620381304,UA46040010180072232,village,Lvivska
0521487203,UA05120090140041279,village,Vinnytska
0523985701,UA05100130240063780,village,Vinnytska
7322087602,UA73040070040021549,village,Chernivetska
1820681806,UA18080110040064778,village,Zhytomyrska
2622883401,UA26060030030014828,village,Ivano-Frankivska
3220882202,UA32040010070063469,village,Kyivska
1823485203,UA18060130510080401,village,Zhytomyrska
2324555106,UA23080230070073368,village,Zaporizka
1221084107,UA12040090080024303,village,Dnipropetrovska
7123182502,UA71060110020032826,village,Cherkaska
4420987202,UA44100010050061161,village,Luhanska
4621282407,UA46020050180050893,village,Lvivska
5110290017,UA51120030200015805,village,Odeska
5623085602,UA56060090070062386,village,Rivnenska
5922087401,UA59020050230092372,village,Sumska
7424955110,UA74020070260045592,village,Chernihivska
6324884004,UA63060090560074172,village,Kharkivska
2323086213,UA23080270170078273,village,Zaporizka
0724586201,UA07080250340079406,village,Volynska
1824287317,UA18060210190096579,village,Zhytomyrska
7420610130,UA74040050280057004,village,Chernihivska
4620955308,UA46060030050066595,village,Lvivska
5324281903,UA53080390110068054,village,Poltavska
6822455806,UA68020270100084048,village,Khmelnytska
2322486803,UA23040010050016291,village,Zaporizka
0520880606,UA05040030120016808,village,Vinnytska
6125280610,UA61040010150032067,village,Ternopilska
4620386401,UA46040010450072307,village,Lvivska
1421282406,UA14040070180073789,village,Donetska
7423684303,UA74060030700010717,village,Chernihivska
6124284001,UA61060310120035955,village,Ternopilska
5620455705,UA56060490080070411,village,Rivnenska
6323955707,UA63100050570052361,village,Kharkivska
4824282707,UA48060190110059293,settlement,Mykolaivska
6820988301,UA68040090480081232,village,Khmelnytska
4625386401,UA46100130130055732,village,Lvivska
1823485202,UA18060130330094835,village,Zhytomyrska
1421286602,UA14040070200032485,settlement,Donetska
1824086811,UA18080210140082083,village,Zhytomyrska
5923283801,UA59060070270041043,village,Sumska
4820680703,UA48020110080084541,village,Mykolaivska
0510390004,UA05060050180053587,village,Vinnytska
1225282515,UA12060110180010266,village,Dnipropetrovska
3220410501,UA32020230030075072,village,Kyivska
1225885706,UA12060070060067261,village,Dnipropetrovska
6823610117,UA68060210190017478,village,Khmelnytska
3523484701,UA35040230200088959,village,Kirovohradska
5323685902,UA53040070140084349,village,Poltavska
6323184803,UA63060030090033666,village,Kharkivska
4625887601,UA46140110640098887,village,Lvivska
5125480501,UA51020290020011043,village,Odeska
6822484001,UA68020230090095836,village,Khmelnytska
1820610127,UA18080010290037240,village,Zhytomyrska
7425155119,UA74080150210023083,village,Chernihivska
7124010103,UA71020290310030463,village,Cherkaska
0520680803,UA05020030030083783,village,Vinnytska
0722482407,UA07020030050022569,village,Volynska
6323384501,UA63060050080050891,village,Kharkivska
3521184001,UA35020050080045015,village,Kirovohradska
4620681514,UA46040030660039987,village,Lvivska
1423383003,UA14160130060059202,village,Donetska
6523287706,UA65080110070057319,village,Khersonska
1225683003,UA12020070030022201,village,Dnipropetrovska
5124585701,UA51040190110035251,village,Odeska
5320688901,UA53020010610040930,village,Poltavska
4821484801,UA48040010320095863,village,Mykolaivska
0725580402,UA07060430270049165,village,Volynska
7425810145,UA74020050450058936,village,Chernihivska
0524184804,UA05040250100097549,village,Vinnytska
4620388802,UA46040050060023042,village,Lvivska
7424984501,UA74020070170048756,village,Chernihivska
7124083202,UA71020290080050755,village,Cherkaska
4624586701,UA46100090190074806,village,Lvivska
7323584503,UA73020150080092287,village,Chernivetska
1422486007,UA14120030130083816,village,Donetska
4623087403,UA46100150080050750,village,Lvivska
4620682401,UA46040030310098324,village,Lvivska
6123481001,UA61020130030028980,village,Ternopilska
0522686802,UA05080050150066147,village,Vinnytska
6825087202,UA68040330200079503,village,Khmelnytska
3521482301,UA35020190030025864,village,Kirovohradska
2623255703,UA26080170040093405,village,Ivano-Frankivska
5925680201,UA59100190020033412,village,Sumska
3525886704,UA35040330240090512,village,Kirovohradska
6323184001,UA63060030310039714,village,Kharkivska
3523684604,UA35020170100068292,village,Kirovohradska
6321482002,UA63080010020058393,village,Kharkivska
5621685606,UA56040270130081859,village,Rivnenska
3220285701,UA32060010170055754,village,Kyivska
7422084201,UA74100170080057324,village,Chernihivska
4425486501,UA44100090150031388,village,Luhanska
6325487002,UA63140070060071857,village,Kharkivska
6125055402,UA61040290110076824,village,Ternopilska
6321485306,UA63080010450043202,settlement,Kharkivska
1222984501,UA12080110060097952,village,Dnipropetrovska
0723381902,UA07060390020081925,village,Volynska
3521980706,UA35040110100019782,village,Kirovohradska
5110290014,UA51120030170072648,village,Odeska
3221684801,UA32020030190028276,village,Kyivska
0521984601,UA05100070120069611,village,Vinnytska
1422755306,UA14160050250040571,village,Donetska
6324255303,UA63120170170026741,village,Kharkivska
1822381001,UA18060050040080804,village,Zhytomyrska
7124680502,UA71060230100066978,village,Cherkaska
5922383306,UA59080170050035573,village,Sumska
4420655116,UA44140010170019748,village,Luhanska
1224586001,UA12040230130039199,village,Dnipropetrovska
2624484101,UA26040270430086897,village,Ivano-Frankivska
5321381501,UA53080090110041949,village,Poltavska
7420610123,UA74040050210020708,village,Chernihivska
6823980309,UA68060050070051611,village,Khmelnytska
6822710109,UA68040210210066671,village,Khmelnytska
0724583202,UA07080250120024504,village,Volynska
1422083302,UA14160270030070180,village,Donetska
5920655325,UA59080130190071916,village,Sumska
7423010130,UA74020030340023320,village,Chernihivska
7123486001,UA71060170280081263,village,Cherkaska
0522286101,UA05020110250093426,village,Vinnytska
6121288401,UA61060070370083337,village,Ternopilska
5625810117,UA56040290240031063,village,Rivnenska
6820387001,UA68060030440019453,village,Khmelnytska
5325185403,UA53040130050043700,village,Poltavska
4823380401,UA48060270020088154,village,Mykolaivska
0720881507,UA07080050160042681,village,Volynska
4425455116,UA44100130190083752,village,Luhanska
6822755209,UA68040010110073296,village,Khmelnytska
4625581602,UA46080030230022090,village,Lvivska
7425555404,UA74100250050021171,village,Chernihivska
3220486001,UA32020010130070628,village,Kyivska
5621686001,UA56040350140014702,village,Rivnenska
1822384001,UA18060090300053661,village,Zhytomyrska
3223384602,UA32040170030065487,village,Kyivska
2121982802,UA21120130030092460,village,Zakarpatska
1824210167,UA18060170800011138,village,Zhytomyrska
7322581507,UA73020050100054684,village,Chernivetska
4624586902,UA46100090120023798,village,Lvivska
6521584403,UA65060050150037522,village,Khersonska
3220484602,UA32020230020030747,village,Kyivska
5323281201,UA53060230060025231,village,Poltavska
3224481301,UA32020190090089555,village,Kyivska
4620385805,UA46040010270012367,village,Lvivska
2323085109,UA23080270130092418,village,Zaporizka
1225455111,UA12080130080018347,village,Dnipropetrovska
3223381402,UA32040170150071522,village,Kyivska
6322655163,UA63020050570072351,village,Kharkivska
5125255403,UA51140050030093290,village,Odeska
1825484605,UA18040270130087607,village,Zhytomyrska
6324886503,UA63060090500012727,village,Kharkivska
6122687703,UA61040050090050198,village,Ternopilska
1223281001,UA12100010040017296,village,Dnipropetrovska
7423010110,UA74020030150095382,village,Chernihivska
2120481201,UA21020030020010976,village,Zakarpatska
6324586501,UA63100010200079867,village,Kharkivska
3522882007,UA35040190260087609,village,Kirovohradska
4621510539,UA46100270420016243,village,Lvivska
4622785217,UA46060390440076871,village,Lvivska
7425382803,UA74080190230057770,village,Chernihivska
